pixel vinkelx vinkely
295 -0.00787803657647263844 0.00000000000000000000
296 -0.00732519190443947643 0.00000000000000000000
297 -0.00677234723240630054 0.00000000000000000000
298 -0.00621950256037313853 0.00000000000000000000
299 -0.00566665788833996265 0.00000000000000000000
300 -0.00511381321630680064 0.00000000000000000000
301 -0.00456096854427362475 0.00000000000000000000
302 -0.00400812387224046274 0.00000000000000000000
303 -0.00345527920020728685 0.00000000000000000000
304 -0.00290243452817412484 0.00000000000000000000
305 -0.00234958985614094895 0.00000000000000000000
306 -0.00179674518410778694 0.00000000000000000000
307 -0.00124390051207462493 0.00000000000000000000
308 -0.00069105584004144904 0.00000000000000000000
309 -0.00013821116800828703 0.00000000000000000000
310 0.00041463350402488885 0.00000000000000000000
311 0.00096747817605805086 0.00000000000000000000
312 0.00152032284809122675 0.00000000000000000000
313 0.00207316752012438876 0.00000000000000000000
314 0.00262601219215756465 0.00000000000000000000
315 0.00317885686419072666 0.00000000000000000000
316 0.00373170153622390255 0.00000000000000000000
317 0.00428454620825705068 0.00000000000000000000
318 0.00483739088029024045 0.00000000000000000000
319 0.00539023555232338858 0.00000000000000000000
320 0.00594308022435656447 0.00000000000000000000
321 0.00649592489638974036 0.00000000000000000000
322 0.00704876956842290237 0.00000000000000000000
323 0.00760161424045606438 0.00000000000000000000
324 0.00815445891248924026 0.00000000000000000000
325 0.00870730358452241615 0.00000000000000000000
326 0.00926014825655557816 0.00000000000000000000
327 0.00981299292858874017 0.00000000000000000000
328 0.01036583760062191606 0.00000000000000000000
329 0.01091868227265509195 0.00000000000000000000
330 0.01147152694468824008 0.00000000000000000000
331 0.01202437161672142985 0.00000000000000000000
332 0.01257721628875457798 0.00000000000000000000
333 0.01313006096078775387 0.00000000000000000000
334 0.01368290563282091588 0.00000000000000000000
335 0.01423575030485409176 0.00000000000000000000
336 0.01478859497688725377 0.00000000000000000000
337 0.01534143964892042966 0.00000000000000000000
338 0.01589428432095359167 0.00000000000000000000
339 0.01644712899298676756 0.00000000000000000000
340 0.01699997366501992957 0.00000000000000000000
341 0.01755281833705310546 0.00000000000000000000
342 0.01810566300908626747 0.00000000000000000000
343 0.01865850768111942948 0.00000000000000000000
344 0.01921135235315261924 0.00000000000000000000
345 0.01976419702518576738 0.00000000000000000000
346 0.02031704169721894326 0.00000000000000000000
347 0.02086988636925210527 0.00000000000000000000
348 0.02142273104128528116 0.00000000000000000000
349 0.02197557571331844317 0.00000000000000000000
350 0.02252842038535161906 0.00000000000000000000
351 0.02308126505738478107 0.00000000000000000000
352 0.02363410972941795696 0.00000000000000000000
353 0.02418695440145111897 0.00000000000000000000
354 0.02473979907348429486 0.00000000000000000000
355 0.02529264374551745687 0.00000000000000000000
356 0.02584548841755061888 0.00000000000000000000
357 0.02639833308958379476 0.00000000000000000000
358 0.02695117776161695677 0.00000000000000000000
359 0.02750402243365011878 0.00000000000000000000
360 0.02805686710568329467 0.00000000000000000000
361 0.02860971177771647056 0.00000000000000000000
362 0.02916255644974963257 0.00000000000000000000
363 0.02971540112178280846 0.00000000000000000000
364 0.03026824579381597047 0.00000000000000000000
365 0.03082109046584914636 0.00000000000000000000
366 0.03137393513788229449 0.00000000000000000000
367 0.03192677980991548425 0.00000000000000000000
368 0.03247962448194864626 0.00000000000000000000
369 0.03303246915398180827 0.00000000000000000000
370 0.03358531382601498416 0.00000000000000000000
371 0.03413815849804814617 0.00000000000000000000
372 0.03469100317008132206 0.00000000000000000000
373 0.03524384784211448407 0.00000000000000000000
374 0.03579669251414764608 0.00000000000000000000
375 0.03634953718618080809 0.00000000000000000000
376 0.03690238185821398398 0.00000000000000000000
377 0.03745522653024717374 0.00000000000000000000
378 0.03800807120228032188 0.00000000000000000000
379 0.03856091587431349776 0.00000000000000000000
380 0.03911376054634665977 0.00000000000000000000
381 0.03966660521837983566 0.00000000000000000000
382 0.04021944989041298379 0.00000000000000000000
383 0.04077229456244617356 0.00000000000000000000
384 0.04132513923447932169 0.00000000000000000000
385 0.04187798390651249758 0.00000000000000000000
386 0.04243082857854568735 0.00000000000000000000
387 0.04298367325057883548 0.00000000000000000000
388 0.04353651792261199749 0.00000000000000000000
389 0.04408936259464517338 0.00000000000000000000
390 0.04464220726667834926 0.00000000000000000000
391 0.04519505193871151127 0.00000000000000000000
392 0.04574789661074468716 0.00000000000000000000
393 0.04630074128277784917 0.00000000000000000000
